station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Canning Town,58.0,,11.0,,138.0,47.0,4.0,1.0,,84.0,17.0,6.0,5.0,99.0,26.0,765.0,115.0,115.0,4.0,20.0,7.0,18.0,10.0,9.0,19.0,78.0,104.0,136.0,22.0,155.0,145.0,53.0,5.0,7.0,42.0,71.0,4.0,,39.0,,133.0,,,,4.0,4.0,,,20.0,,,,51.0,409.0,2158.0,,83.0,,3.0,,,1.0,14.0,161.0,75.0,1.0,,2.0,,9.0,,19.0,,,14.0,14.0,,2.0,10.0,6.0,52.0,61.0,,,,178.0,51.0,49.0,9.0,15.0,,,7.0,,22.0,37.0,6.0,18.0,5.0,41.0,10.0,9.0,74.0,429.0,11.0,2.0,4.0,49.0,,79.0,4.0,7.0,105.0,,,3.0,123.0,69.0,3.0,238.0,10.0,23.0,,57.0,,,26.0,28.0,10.0,,37.0,13.0,3.0,64.0,,,1.0,57.0,180.0,5.0,34.0,21.0,,,,,4.0,75.0,16.0,,8.0,10.0,,,5.0,11.0,,4.0,,2.0,3.0,6.0,11.0,320.0,4.0,35.0,,197.0,7.0,1.0,199.0,17.0,18.0,,,5.0,3.0,4.0,2.0,,26.0,1.0,,,30.0,19.0,4.0,,,28.0,,,5.0,13.0,,7.0,43.0,230.0,5.0,55.0,15.0,21.0,18.0,121.0,9.0,86.0,41.0,53.0,,45.0,,143.0,560.0,314.0,118.0,,7.0,9.0,14.0,,118.0,52.0,,36.0,142.0,4.0,2.0,275.0,8.0,30.0,18.0,5.0,,,8.0,16.0,2.0,711.0,1.0,2.0,5.0,3.0,7.0,3.0,2.0,,37.0,3.0,173.0,3.0,31.0,274.0,105.0,7.0,17.0,,,3.0,117.0,45.0,2.0,109.0,129.0,156.0,3.0,112.0,27.0,15.0,15.0,,2.0,17.0,12.0,2.0,,5.0,34.0,19.0,3.0,2.0,,,66.0,9.0,309.0,1.0,1.0,2.0,59.0,,72.0,205.0,,52.0,4.0,,,63.0,13.0,,4.0,,2.0,90.0,,205.0,2.0,,9.0,14.0,,8.0,6.0,118.0,,112.0,29.0,171.0,6.0,,4.0,471.0,64.0,19.0,,5.0,1673.0,78.0,69.0,2.0,1.0,,19.0,,85.0,,1.0,10.0,25.0,159.0,27.0,2.0,82.0,123.0,6.0,,10.0,9.0,8.0,5.0,12.0,,90.0,9.0,97.0,207.0,40.0,,,11.0,,,129.0,11.0,205.0,3.0,,,7.0,22.0,3.0,36.0,,1.0,694.0,33.0,1.0,55.0,11.0,1.0,178.0,11.0,107.0,134.0,32.0,,308.0,6.0,21.0,22.0,4.0,16.0,11.0,,11.0,,4.0,91.0,21130.0
Cannon Street,,,1.0,30.0,26.0,,0.0,0.0,,13.0,1.0,0.0,,10.0,2.0,1640.0,33.0,2.0,0.0,1.0,1.0,,,0.0,2.0,,8.0,94.0,1.0,,17.0,,0.0,0.0,,2.0,0.0,,3.0,,2.0,,,,0.0,0.0,,,2.0,,,,5.0,20.0,31.0,7.0,,,0.0,,,0.0,1.0,37.0,15.0,,,0.0,,1.0,0.0,2.0,,,1.0,1.0,,0.0,1.0,0.0,8.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,0.0,1.0,0.0,3.0,1.0,1.0,1.0,,1.0,0.0,0.0,4.0,,16.0,0.0,,24.0,,,0.0,14.0,8.0,0.0,54.0,1.0,2.0,,4.0,,,2.0,,0.0,,3.0,1.0,0.0,8.0,,,,6.0,26.0,0.0,,1.0,,,,,0.0,5.0,1.0,,0.0,1.0,,,0.0,1.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,3.0,,13.0,1.0,0.0,37.0,1.0,2.0,,,0.0,0.0,0.0,0.0,,3.0,0.0,,,,3.0,0.0,,1.0,2.0,,,0.0,1.0,,1.0,,30.0,0.0,6.0,1.0,3.0,2.0,,1.0,15.0,,1.0,,1.0,,,254.0,140.0,,,0.0,1.0,1.0,,404.0,6.0,,3.0,4.0,0.0,0.0,136.0,0.0,3.0,,0.0,,,0.0,,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,46.0,0.0,4.0,36.0,9.0,0.0,1.0,,,,20.0,5.0,0.0,1.0,,,0.0,,,1.0,1.0,,0.0,1.0,1.0,0.0,,0.0,4.0,1.0,0.0,,,,,1.0,,0.0,,0.0,9.0,,4.0,,,4.0,0.0,,,7.0,0.0,,0.0,,0.0,9.0,,,,,1.0,0.0,,0.0,0.0,,,17.0,2.0,79.0,0.0,,0.0,,3.0,2.0,,0.0,19.0,,,0.0,0.0,,1.0,,30.0,,0.0,1.0,2.0,23.0,1.0,0.0,,55.0,1.0,,1.0,1.0,0.0,0.0,0.0,,1.0,0.0,9.0,27.0,2.0,,,0.0,,,15.0,1.0,37.0,0.0,,,0.0,1.0,,3.0,,0.0,3.0,2.0,0.0,,1.0,,,1.0,,23.0,2.0,,29.0,0.0,1.0,1.0,0.0,1.0,1.0,,0.0,,0.0,,3864.0
Canonbury,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,4.0,,,,,,,64.0,2.0,49.0,,61.0,,,,,,1.0,,,,,,,,,1.0,,,,,8.0,,,,,,,,,,,1.0,,,,,,76.0,133.0,,6.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,9.0,,,2.0,,,,,,,,,,17.0,,,,,,7.0,57.0,,14.0,38.0,,,,18.0,,4.0,,,2.0,,,,1.0,,,,,,,,1.0,1156.0,,,,,,31.0,1.0,,,,,40.0,,,,5.0,,,,5.0,6.0,,14.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,6.0,,,,3.0,,,,,,,,,48.0,38.0,,21.0,,70.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,179.0,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,7.0,,,,,,,3.0,,,14.0,3.0,,,22.0,,,,,,,,,,,95.0,,10.0,,,,,,,,,,2411.0
Canons Park,,,5.0,13.0,13.0,,,1.0,,16.0,,,,33.0,,78.0,16.0,7.0,,6.0,,,,,,6.0,8.0,18.0,6.0,,37.0,,,,,,,,8.0,,3.0,,,,,,,,5.0,,,,,23.0,47.0,15.0,9.0,,,,,1.0,,25.0,14.0,0.0,,,,,,,,,3.0,3.0,,,,2.0,10.0,,,1.0,,,,,,1.0,,,,,,,8.0,8.0,,11.0,3.0,,3.0,,4.0,2.0,,17.0,,11.0,,,19.0,,,,28.0,18.0,,36.0,,14.0,,12.0,,,8.0,,1.0,,10.0,,1.0,,,,,17.0,42.0,,,9.0,,,,,,23.0,,,,,,,,18.0,,2.0,,,,,,,,10.0,,39.0,,1.0,35.0,5.0,4.0,,,,1.0,2.0,,,6.0,1.0,,,,3.0,,,,7.0,,,2.0,11.0,,,,50.0,41.0,13.0,5.0,4.0,5.0,,3.0,17.0,,3.0,,3.0,,,65.0,37.0,,,,,3.0,,13.0,14.0,,12.0,6.0,,2.0,33.0,2.0,,,8.0,,,,6.0,,8.0,2.0,,,,14.0,4.0,2.0,,11.0,,24.0,,5.0,66.0,36.0,4.0,5.0,,,,25.0,11.0,2.0,,,,6.0,,,5.0,6.0,,44.0,5.0,4.0,3.0,,,10.0,8.0,3.0,,,,,3.0,,1.0,,2.0,11.0,,14.0,,,18.0,1.0,,,14.0,,,,,,23.0,,,,,2.0,,,,2.0,17.0,,21.0,14.0,21.0,,,103.0,,4.0,4.0,,,47.0,,,2.0,,,11.0,,13.0,,,,6.0,33.0,6.0,,,13.0,,,4.0,2.0,,,,,3.0,9.0,23.0,46.0,8.0,,,,,,30.0,4.0,34.0,2.0,,,,62.0,,10.0,,,7.0,23.0,1.0,,,,,4.0,,25.0,11.0,,22.0,7.0,12.0,7.0,,4.0,4.0,,,,,,2313.0
Carpenders Park,,9.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,,11.0,,22.0,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,15.0,,,,,,33.0,12.0,,,,,,,20.0,,24.0,,,71.0,,26.0,,40.0,,,,,,,,,83.0,,,,,,,,,,,,,,,,15.0,,,7.0,,19.0,,9.0,32.0,7.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,21.0,,,,,,,,,29.0,,,,,,,,,,,,,,,,63.0,,,,,,10.0,,3.0,,,11.0,,,,,,,,,,,,,,,,,,,,,15.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,93.0,88.0,28.0,,,36.0,,,,41.0,,,,,,,,,,,,,44.0,,,,,,,,,,1327.0
Chadwell Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,50.0,,,,,653.0,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,,,,,,,60.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,,,,,265.0,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913.0
Chalfont & Latimer,,,3.0,7.0,,,2.0,13.0,,7.0,,,,14.0,,40.0,8.0,,,3.0,,,,,,3.0,4.0,9.0,,,17.0,,,,,,,,4.0,,,,,,,,,,,,,,6.0,13.0,27.0,,5.0,,1.0,,,,,12.0,7.0,6.0,,,,,27.0,2.0,,,,,,,,,5.0,,,3.0,,,,,,,,,,,,,2.0,,,6.0,,,,,,1.0,,7.0,,6.0,,,9.0,,,,,8.0,,18.0,,5.0,,6.0,,,4.0,,,,5.0,,,,,,,7.0,19.0,,,,,,,,,14.0,,,,,,,,8.0,,,,,,,,,,5.0,,18.0,,,16.0,,2.0,,,,,,,,,1.0,,,,,,,,4.0,,,,4.0,,,,23.0,2.0,6.0,,2.0,,,,8.0,,,,,,,33.0,19.0,,,,,,,7.0,6.0,,,3.0,,5.0,16.0,,,,,,,,,,5.0,1.0,,,,5.0,7.0,3.0,,5.0,,12.0,,3.0,29.0,16.0,3.0,,,,,11.0,5.0,2.0,,,,2.0,,,,3.0,,1.0,,,2.0,,,4.0,5.0,13.0,,,,,,,1.0,,1.0,5.0,,,,,9.0,1.0,,,7.0,,,,,,11.0,,,,,,,,,,9.0,,11.0,5.0,10.0,,,,,,,,,26.0,,,,,,4.0,,6.0,,,,,15.0,,,,7.0,,,,,,,,,,6.0,12.0,22.0,,,,,,,14.0,,16.0,5.0,,,,11.0,,,,,,8.0,,,,,,,,12.0,,,12.0,2.0,,,,,2.0,,,,,,940.0
Chalk Farm,,,2.0,12.0,12.0,,,,,25.0,10.0,1.0,1.0,29.0,3.0,79.0,21.0,3.0,0.0,4.0,,,,0.0,64.0,4.0,6.0,17.0,3.0,,50.0,5.0,1.0,1.0,,2.0,2.0,,5.0,,2.0,,,,0.0,1.0,,,6.0,,,,150.0,15.0,30.0,9.0,8.0,,,,,,,32.0,19.0,,,,,1.0,,2.0,,,2.0,2.0,,0.0,3.0,1.0,13.0,,,,,,,,0.0,1.0,,,0.0,,,,,3.0,1.0,8.0,2.0,3.0,1.0,,2.0,,1.0,13.0,,10.0,,,23.0,,,0.0,101.0,,,51.0,3.0,,,11.0,,,5.0,,0.0,,8.0,8.0,1.0,29.0,,,,20.0,53.0,1.0,,,,,,,0.0,13.0,21.0,,1.0,,,,,2.0,,1.0,,0.0,0.0,1.0,4.0,,1.0,7.0,,42.0,3.0,,49.0,4.0,5.0,,,,0.0,0.0,0.0,,7.0,,,,,3.0,,,,31.0,,,1.0,,,,,113.0,,13.0,3.0,4.0,5.0,,2.0,25.0,,1.0,,1.0,,,69.0,32.0,,,0.0,,3.0,,12.0,16.0,,10.0,4.0,1.0,,38.0,1.0,45.0,,,,,0.0,3.0,,4.0,,,1.0,0.0,,,,,9.0,0.0,29.0,0.0,4.0,104.0,25.0,,3.0,,,0.0,32.0,9.0,,1.0,,,,,,3.0,4.0,,,4.0,2.0,,,0.0,,3.0,,,,,,2.0,,,,,20.0,,9.0,,,11.0,1.0,,,13.0,0.0,,1.0,,,20.0,,,0.0,,1.0,1.0,,1.0,1.0,17.0,,21.0,,23.0,1.0,,,,3.0,3.0,,,26.0,,,0.0,,,,,14.0,,,1.0,3.0,54.0,3.0,0.0,,12.0,5.0,,2.0,2.0,0.0,,0.0,,1.0,1.0,18.0,47.0,4.0,,,0.0,,,78.0,2.0,36.0,,,,,3.0,1.0,,,0.0,4.0,,,,2.0,,,2.0,,26.0,6.0,,19.0,,5.0,3.0,,3.0,2.0,,0.0,,1.0,,2386.0
Chancery Lane,,,0.0,7.0,7.0,,0.0,0.0,,8.0,1.0,0.0,0.0,10.0,1.0,89.0,8.0,1.0,0.0,1.0,0.0,,,0.0,1.0,2.0,3.0,10.0,1.0,,20.0,4.0,0.0,0.0,,1.0,0.0,,2.0,,1.0,,,,0.0,0.0,,,2.0,,,,4.0,7.0,12.0,3.0,8.0,,0.0,,,0.0,1.0,,13.0,0.0,,0.0,,0.0,0.0,1.0,,,1.0,1.0,,0.0,0.0,0.0,18.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,,5.0,0.0,,14.0,,,0.0,15.0,,0.0,15.0,0.0,1.0,,3.0,,,1.0,,0.0,,2.0,1.0,,13.0,,,0.0,6.0,25.0,0.0,,1.0,,,,,0.0,4.0,1.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,2.0,,12.0,0.0,0.0,173.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,3.0,0.0,,,,1.0,0.0,,1.0,2.0,,0.0,0.0,1.0,,0.0,,41.0,0.0,5.0,1.0,2.0,2.0,,0.0,22.0,,0.0,,0.0,,,46.0,26.0,,,0.0,1.0,1.0,,,6.0,,3.0,2.0,0.0,0.0,24.0,0.0,3.0,,0.0,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,12.0,0.0,2.0,48.0,7.0,0.0,1.0,,,0.0,23.0,3.0,0.0,0.0,,,0.0,,,1.0,1.0,,0.0,1.0,1.0,0.0,,0.0,4.0,1.0,0.0,0.0,,,,1.0,,,0.0,0.0,19.0,,2.0,,,3.0,,,,4.0,0.0,,0.0,,0.0,7.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,8.0,,10.0,2.0,49.0,0.0,,0.0,,1.0,1.0,,0.0,9.0,,,0.0,0.0,,1.0,,,,0.0,0.0,1.0,48.0,1.0,0.0,,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,18.0,1.0,,,0.0,,,20.0,1.0,19.0,0.0,,,0.0,1.0,0.0,2.0,,0.0,1.0,2.0,0.0,,1.0,0.0,,1.0,,14.0,2.0,,9.0,0.0,1.0,1.0,0.0,1.0,,,0.0,,0.0,,1134.0
Charing Cross,,,2.0,20.0,19.0,,1.0,0.0,,23.0,4.0,1.0,1.0,51.0,5.0,196.0,22.0,3.0,0.0,5.0,2.0,,,0.0,5.0,9.0,9.0,83.0,2.0,,121.0,15.0,1.0,1.0,,2.0,1.0,,9.0,,2.0,,,,0.0,1.0,,,6.0,,,,20.0,30.0,42.0,11.0,26.0,,0.0,,,0.0,4.0,99.0,,0.0,,0.0,,,0.0,4.0,,,3.0,3.0,,0.0,2.0,1.0,122.0,,,0.0,,,,,,1.0,,,0.0,,,,1.0,3.0,1.0,13.0,2.0,2.0,2.0,,2.0,0.0,1.0,19.0,,35.0,0.0,,758.0,,,0.0,70.0,24.0,0.0,46.0,2.0,6.0,,10.0,,,7.0,,0.0,,14.0,2.0,1.0,64.0,,,0.0,21.0,259.0,1.0,,4.0,,,,,0.0,18.0,4.0,,1.0,2.0,,,1.0,2.0,,1.0,,0.0,0.0,1.0,2.0,,1.0,11.0,,38.0,2.0,0.0,203.0,5.0,5.0,,,,0.0,1.0,0.0,,22.0,0.0,,,,9.0,1.0,,4.0,8.0,,1.0,1.0,3.0,,2.0,,105.0,1.0,36.0,4.0,19.0,8.0,,2.0,453.0,,1.0,,1.0,,,118.0,105.0,,,0.0,2.0,2.0,,43.0,32.0,,16.0,6.0,1.0,0.0,60.0,1.0,13.0,,1.0,,,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,12.0,0.0,33.0,0.0,11.0,322.0,36.0,1.0,4.0,,,0.0,478.0,20.0,0.0,1.0,,,0.0,,,3.0,3.0,,0.0,6.0,3.0,0.0,,0.0,23.0,3.0,0.0,,,,,3.0,,0.0,0.0,0.0,39.0,,8.0,,,14.0,1.0,,,29.0,0.0,,1.0,,0.0,40.0,0.0,,0.0,,1.0,1.0,,2.0,1.0,87.0,,116.0,10.0,51.0,1.0,,1.0,,4.0,5.0,,1.0,30.0,,,0.0,0.0,,6.0,,113.0,,0.0,2.0,4.0,279.0,3.0,0.0,,25.0,2.0,,2.0,1.0,0.0,,,,2.0,1.0,34.0,141.0,3.0,,,0.0,,,96.0,3.0,303.0,0.0,,,1.0,4.0,1.0,11.0,,0.0,5.0,8.0,0.0,,3.0,0.0,,3.0,,224.0,7.0,,28.0,1.0,4.0,4.0,,2.0,2.0,,0.0,,1.0,,6484.0
Chesham,,,3.0,7.0,7.0,,2.0,4.0,,7.0,,,,13.0,,39.0,8.0,,,3.0,,,,,,3.0,4.0,9.0,,,16.0,,,,,,,,4.0,,,,,,,,,,2.0,,,,6.0,13.0,27.0,9.0,5.0,,1.0,,,12.0,,12.0,7.0,,,,,2.0,8.0,,,,,,,,,,5.0,,,2.0,,,,,,,,,,,,,2.0,6.0,2.0,6.0,,,,,2.0,1.0,,,,6.0,,,9.0,,,,,8.0,,17.0,,5.0,,6.0,,,4.0,,,,5.0,,,,,,,7.0,19.0,,,5.0,,,,,,14.0,,,,,,,,7.0,,,,,,,,,,5.0,,18.0,,1.0,16.0,,2.0,,,,,,,,3.0,1.0,,,,,,,,,,,,3.0,,,,23.0,2.0,6.0,3.0,,,,2.0,8.0,,,,,,,32.0,19.0,,,,1.0,,,,,,,3.0,,3.0,16.0,,,,2.0,,,,,,5.0,1.0,,,,4.0,5.0,2.0,,5.0,,12.0,,,29.0,16.0,3.0,,,,,11.0,5.0,1.0,,,,1.0,,,,3.0,,1.0,,,1.0,,,,,7.0,,,,,1.0,,1.0,,1.0,5.0,,8.0,,,8.0,1.0,,,7.0,,,,,,11.0,,,,,,,,,,8.0,,10.0,5.0,10.0,,,2.0,,2.0,,,,27.0,,,,,,4.0,,6.0,,,,,15.0,3.0,,,7.0,,,,,,,,,,6.0,12.0,22.0,,,,,,,13.0,,16.0,4.0,,,,9.0,,5.0,,,,7.0,,,,,,2.0,,12.0,6.0,,12.0,2.0,5.0,,,2.0,2.0,,,,,,931.0
Cheshunt,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,5.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,41.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,20.0,,,,,,5.0,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,17.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,3.0,,,4.0,,,,,,,,,,171.0
Chigwell,,,,4.0,5.0,,,,,4.0,,,,5.0,,24.0,5.0,4.0,2.0,,,,,,,2.0,3.0,5.0,,,7.0,,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,3.0,9.0,23.0,10.0,,,,,,,,6.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,2.0,,,,,,,3.0,,,4.0,,,1.0,6.0,3.0,2.0,10.0,,,,,,,,,2.0,,2.0,,,,,,4.0,3.0,8.0,,,,,,,,6.0,4.0,,,,,,,,,,,,,,,,,,2.0,,10.0,,,8.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,11.0,,3.0,,,1.0,,,,,3.0,,4.0,,,21.0,11.0,,,2.0,,,,,2.0,,,3.0,,,10.0,,,,,,,3.0,,,4.0,,,,,,,,,2.0,,7.0,,,12.0,6.0,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,3.0,2.0,,,,,5.0,,,,,,4.0,,,,5.0,,5.0,,6.0,,,,,2.0,,,,36.0,,,,,,,,,,0.0,,,7.0,,,,5.0,,,,,,,,,2.0,,5.0,9.0,,,,1.0,,,6.0,,8.0,,,,,2.0,,2.0,,,5.0,,,,,,,,,6.0,2.0,,9.0,0.0,,,,,,,6.0,,,,474.0
