station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Epping,,,6.0,22.0,23.0,,,,,21.0,7.0,,2.0,31.0,10.0,127.0,24.0,20.0,2.0,8.0,,,,2.0,7.0,10.0,16.0,27.0,,,40.0,11.0,,,,6.0,2.0,,13.0,,8.0,,,,4.0,,,,6.0,,,,16.0,45.0,64.0,42.0,,,,,,,5.0,34.0,18.0,,,2.0,,,,6.0,,,4.0,5.0,,,5.0,,13.0,,,,,,,,3.0,4.0,,,16.0,,,,,10.0,,15.0,4.0,4.0,8.0,,5.0,,,17.0,,17.0,1.0,,24.0,,,,35.0,20.0,2.0,52.0,5.0,,,18.0,,,10.0,,4.0,,13.0,,,17.0,,,1.0,17.0,49.0,3.0,,10.0,,,,,3.0,31.0,6.0,,4.0,,,,,7.0,,,,,2.0,5.0,5.0,,,13.0,,54.0,3.0,,45.0,6.0,6.0,,,,,,,,8.0,,,,,,,,,10.0,,,2.0,6.0,,3.0,,61.0,,16.0,6.0,5.0,6.0,,4.0,21.0,,9.0,,11.0,,,108.0,59.0,,,10.0,,5.0,,,15.0,,12.0,14.0,,,53.0,,9.0,,,,,4.0,8.0,,20.0,,,,,,,,,13.0,,37.0,,8.0,73.0,37.0,,7.0,,,2.0,30.0,14.0,,5.0,,,,,,7.0,6.0,,,6.0,,,,2.0,10.0,10.0,,,,,,,,,,,14.0,,23.0,,,20.0,,,,19.0,5.0,,,,,30.0,,,,,4.0,7.0,,,3.0,25.0,,29.0,11.0,32.0,,,,,8.0,6.0,,,129.0,,,,,,7.0,,18.0,,6.0,4.0,10.0,39.0,,,,23.0,,,,4.0,4.0,,2.0,,7.0,7.0,31.0,57.0,,,,3.0,,,36.0,,47.0,,,,4.0,12.0,2.0,13.0,,,20.0,14.0,,,4.0,,,,,33.0,13.0,,44.0,,10.0,12.0,,7.0,,,7.0,,,,2905.0
Euston,,7.0,14.0,92.0,89.0,,5.0,1.0,,209.0,39.0,7.0,9.0,217.0,25.0,581.0,155.0,29.0,2.0,27.0,11.0,,,3.0,50.0,32.0,48.0,127.0,22.0,,399.0,40.0,6.0,8.0,,13.0,6.0,,39.0,,15.0,,,,2.0,6.0,,2.0,48.0,,,,246.0,120.0,139.0,72.0,63.0,,3.0,2.0,,,46.0,244.0,143.0,,,1.0,,12.0,,19.0,,,14.0,14.0,,2.0,16.0,7.0,102.0,,,,,,,,4.0,6.0,,,4.0,,,,8.0,24.0,7.0,60.0,14.0,15.0,13.0,,15.0,2.0,6.0,94.0,,74.0,2.0,,173.0,,,2.0,,223.0,1.0,394.0,17.0,37.0,,84.0,,,36.0,,4.0,,57.0,23.0,5.0,308.0,,,1.0,154.0,409.0,7.0,,27.0,,,,,2.0,102.0,35.0,,10.0,16.0,,,8.0,14.0,1.0,5.0,2.0,3.0,4.0,8.0,17.0,,6.0,55.0,,318.0,14.0,,390.0,27.0,39.0,,,2.0,4.0,5.0,2.0,,52.0,,,19.0,,19.0,8.0,13.0,23.0,85.0,,5.0,6.0,20.0,7.0,13.0,,1322.0,7.0,100.0,23.0,26.0,36.0,,13.0,201.0,,11.0,,12.0,,,512.0,237.0,,,4.0,14.0,20.0,,89.0,123.0,,72.0,34.0,7.0,,279.0,8.0,222.0,,7.0,,,3.0,22.0,3.0,37.0,,3.0,6.0,4.0,10.0,5.0,,,64.0,4.0,215.0,3.0,31.0,910.0,187.0,9.0,24.0,,,4.0,248.0,68.0,2.0,9.0,,,4.0,,,21.0,30.0,,3.0,31.0,17.0,3.0,,2.0,84.0,24.0,,1.0,,,,14.0,,,1.0,,171.0,,72.0,,,80.0,5.0,,,95.0,4.0,8.0,5.0,8.0,2.0,146.0,3.0,,2.0,,9.0,5.0,,10.0,7.0,125.0,,156.0,51.0,167.0,8.0,,5.0,,22.0,19.0,,7.0,213.0,,,2.0,2.0,,32.0,,103.0,,1.0,10.0,25.0,470.0,27.0,3.0,,89.0,17.0,,13.0,12.0,4.0,3.0,3.0,,12.0,12.0,136.0,350.0,31.0,,,3.0,,,1194.0,18.0,270.0,,4.0,5.0,10.0,29.0,5.0,51.0,,1.0,35.0,51.0,,,16.0,1.0,,18.0,,196.0,47.0,,142.0,9.0,35.0,28.0,5.0,20.0,16.0,,4.0,,7.0,,17786.0
Euston Square,,,5.0,30.0,29.0,,,0.0,,65.0,10.0,2.0,3.0,153.0,8.0,189.0,50.0,10.0,1.0,8.0,4.0,,,1.0,,11.0,16.0,34.0,7.0,,99.0,13.0,,3.0,,4.0,,,11.0,,5.0,,,,1.0,,,,16.0,,,,39.0,40.0,46.0,24.0,20.0,,1.0,,,1.0,,78.0,34.0,0.0,,0.0,,4.0,1.0,6.0,,,,,,1.0,,,29.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,3.0,8.0,2.0,18.0,4.0,,4.0,,5.0,1.0,2.0,52.0,,21.0,1.0,,43.0,,,1.0,131.0,,0.0,125.0,,17.0,,27.0,,,11.0,,1.0,,16.0,6.0,2.0,,,,0.0,178.0,93.0,2.0,,9.0,,,,,1.0,35.0,,,,5.0,,,2.0,5.0,,2.0,,,,3.0,,,,18.0,,102.0,,1.0,124.0,,13.0,,,1.0,1.0,2.0,1.0,,13.0,1.0,,,,,2.0,,,18.0,,2.0,2.0,8.0,,5.0,,378.0,2.0,25.0,10.0,7.0,,,5.0,46.0,,4.0,,4.0,,,166.0,78.0,,,1.0,6.0,7.0,,29.0,32.0,,44.0,11.0,,1.0,90.0,,,,3.0,,,1.0,7.0,1.0,12.0,1.0,,2.0,1.0,4.0,2.0,1.0,,21.0,1.0,70.0,1.0,,175.0,94.0,,7.0,,,1.0,58.0,18.0,1.0,3.0,,,1.0,,,6.0,9.0,,1.0,9.0,6.0,1.0,,1.0,,8.0,1.0,0.0,,,,7.0,,1.0,,1.0,53.0,,24.0,,,26.0,2.0,,,25.0,1.0,,2.0,,1.0,40.0,,,1.0,,,2.0,,3.0,2.0,34.0,,42.0,25.0,54.0,3.0,,2.0,,7.0,5.0,,2.0,71.0,,,1.0,,,15.0,,27.0,,0.0,,,87.0,9.0,,,29.0,4.0,,4.0,4.0,1.0,1.0,1.0,,4.0,4.0,38.0,88.0,10.0,,,1.0,,,108.0,8.0,70.0,1.0,,,3.0,11.0,,15.0,,,12.0,22.0,0.0,,5.0,0.0,,8.0,,51.0,15.0,,47.0,4.0,11.0,9.0,2.0,7.0,7.0,,1.0,,,,4922.0
Fairlop,,,,8.0,9.0,,,,,7.0,2.0,,1.0,11.0,,46.0,9.0,7.0,7.0,3.0,,,,,,4.0,6.0,10.0,,,14.0,4.0,,,,2.0,1.0,,4.0,,3.0,,,,,,,,2.0,,,,6.0,16.0,24.0,16.0,,,,,,,,12.0,6.0,,,,,,,2.0,,,,,,,2.0,,4.0,,,,,,,,,,,,2.0,,,,,3.0,,,1.0,,3.0,,2.0,,,6.0,,6.0,,,9.0,,,1.0,12.0,7.0,,19.0,,3.0,,6.0,,,3.0,,4.0,,4.0,,,6.0,,,2.0,6.0,17.0,1.0,,,,,,,12.0,10.0,2.0,,1.0,,,,,2.0,,,,,,,2.0,,,4.0,,20.0,,,16.0,2.0,2.0,,,,1.0,,,,3.0,,,,,2.0,,,,,,,,2.0,,1.0,,22.0,,6.0,,2.0,2.0,,,8.0,,4.0,,5.0,,,40.0,21.0,,,2.0,1.0,,,,5.0,,4.0,6.0,1.0,,19.0,,3.0,,,,,7.0,2.0,,7.0,,,,1.0,1.0,,,,4.0,,13.0,,3.0,25.0,13.0,,,,,,10.0,5.0,,2.0,,,,,,,2.0,,,2.0,,,,1.0,3.0,,,,,,,,,,,,5.0,,,,,7.0,,,,7.0,2.0,,,,,10.0,,,,,1.0,3.0,,,,9.0,,10.0,4.0,12.0,,,,,3.0,2.0,,,54.0,,,,,,,,6.0,,,1.0,3.0,14.0,,,,9.0,,,,1.0,1.0,,,,3.0,2.0,11.0,20.0,,,,2.0,,,12.0,,16.0,,,,1.0,4.0,1.0,5.0,,,8.0,,,,,,,,,12.0,4.0,,17.0,1.0,,4.0,,,,,3.0,,,,995.0
Farringdon,,,4.0,56.0,52.0,,1.0,0.0,,46.0,8.0,2.0,2.0,53.0,8.0,387.0,262.0,10.0,1.0,7.0,3.0,,,1.0,9.0,15.0,23.0,55.0,6.0,,61.0,21.0,2.0,2.0,,6.0,2.0,,13.0,,6.0,,,,1.0,2.0,,,12.0,,,,29.0,52.0,57.0,28.0,39.0,,1.0,,,1.0,7.0,60.0,27.0,0.0,,0.0,,3.0,1.0,6.0,,,5.0,4.0,,1.0,4.0,2.0,22.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,2.0,6.0,2.0,14.0,3.0,4.0,5.0,,4.0,1.0,2.0,24.0,,29.0,1.0,,37.0,,,1.0,88.0,48.0,0.0,,4.0,10.0,,22.0,,,9.0,,1.0,,13.0,5.0,1.0,31.0,,,0.0,36.0,69.0,2.0,,7.0,,,,,1.0,25.0,7.0,,3.0,4.0,,,2.0,4.0,,1.0,,1.0,1.0,2.0,4.0,,2.0,13.0,,79.0,3.0,1.0,89.0,6.0,10.0,,,1.0,1.0,1.0,1.0,,10.0,0.0,,,,7.0,2.0,,6.0,14.0,,1.0,2.0,6.0,,3.0,,208.0,2.0,20.0,6.0,7.0,7.0,,4.0,35.0,,4.0,,4.0,,,378.0,132.0,,,1.0,4.0,5.0,,52.0,21.0,,18.0,15.0,2.0,1.0,248.0,3.0,18.0,,2.0,,,1.0,6.0,1.0,14.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,,14.0,1.0,110.0,1.0,10.0,121.0,49.0,3.0,6.0,,,1.0,45.0,15.0,1.0,4.0,,,1.0,,,5.0,7.0,,1.0,7.0,4.0,1.0,,1.0,15.0,6.0,1.0,0.0,,,,4.0,,0.0,,1.0,36.0,,20.0,,,19.0,2.0,,,20.0,1.0,,1.0,,1.0,31.0,1.0,,1.0,,3.0,2.0,,3.0,2.0,44.0,,37.0,14.0,72.0,2.0,,2.0,,10.0,6.0,,2.0,83.0,,,1.0,0.0,,9.0,,32.0,,0.0,3.0,8.0,66.0,8.0,1.0,,50.0,3.0,,3.0,3.0,1.0,1.0,1.0,,4.0,4.0,31.0,68.0,10.0,,,1.0,,,77.0,5.0,73.0,1.0,,,3.0,9.0,1.0,12.0,,0.0,14.0,14.0,0.0,,4.0,0.0,,5.0,,46.0,11.0,,73.0,3.0,9.0,8.0,1.0,6.0,5.0,,2.0,,2.0,,5057.0
Finchley Central,,,10.0,41.0,41.0,,,,,51.0,36.0,,4.0,75.0,17.0,247.0,52.0,22.0,,16.0,,,,2.0,21.0,18.0,25.0,54.0,15.0,,105.0,20.0,5.0,,,8.0,,,24.0,,10.0,,,,,5.0,,,15.0,,,,57.0,71.0,88.0,49.0,28.0,,,,,,15.0,78.0,43.0,1.0,,,,8.0,,12.0,,,8.0,9.0,,,12.0,5.0,30.0,,,,,,,,3.0,5.0,,,,,,,,18.0,,32.0,9.0,51.0,10.0,,10.0,,5.0,39.0,,34.0,,,57.0,,,2.0,105.0,,,118.0,,,,37.0,,,21.0,,3.0,,28.0,14.0,3.0,46.0,,,,44.0,122.0,5.0,,19.0,,,,,2.0,63.0,18.0,,8.0,10.0,,,,11.0,,5.0,,3.0,3.0,7.0,12.0,,18.0,28.0,,112.0,24.0,,108.0,14.0,14.0,,,,3.0,4.0,2.0,,18.0,,,,,9.0,4.0,,13.0,40.0,,,5.0,,,,,166.0,,39.0,13.0,11.0,14.0,,8.0,54.0,,8.0,,9.0,,,208.0,112.0,,,3.0,,10.0,,41.0,39.0,,28.0,20.0,47.0,,106.0,7.0,29.0,,,,,3.0,15.0,,25.0,,,5.0,3.0,,,,,30.0,,77.0,3.0,16.0,194.0,84.0,,15.0,,,3.0,73.0,31.0,,6.0,,,,,,13.0,15.0,,,14.0,11.0,,,1.0,25.0,18.0,,,,,,7.0,,,,,37.0,,42.0,,,44.0,3.0,,,43.0,,,4.0,,,67.0,,,2.0,,7.0,4.0,,7.0,,52.0,,64.0,24.0,66.0,5.0,,,,12.0,11.0,,,140.0,,,,,,,,39.0,,,7.0,18.0,101.0,17.0,11.0,,42.0,11.0,,8.0,7.0,4.0,,3.0,,8.0,11.0,68.0,133.0,21.0,,,3.0,,,103.0,9.0,102.0,,,,7.0,21.0,3.0,29.0,,12.0,23.0,,,,9.0,,,9.0,,74.0,28.0,,72.0,,21.0,22.0,4.0,12.0,10.0,,4.0,,37.0,,6267.0
Finchley Road,,,7.0,25.0,25.0,,2.0,1.0,,35.0,9.0,3.0,2.0,104.0,10.0,156.0,33.0,11.0,1.0,10.0,5.0,,,1.0,,11.0,15.0,37.0,10.0,,95.0,13.0,3.0,3.0,,4.0,,,15.0,,5.0,,,,1.0,,,,10.0,,,,26.0,43.0,49.0,27.0,18.0,,3.0,,,1.0,,55.0,32.0,1.0,,,,,2.0,7.0,,,5.0,5.0,,1.0,,3.0,22.0,,,1.0,,,,,1.0,2.0,,,2.0,,,,10.0,11.0,3.0,22.0,6.0,4.0,5.0,,6.0,2.0,,46.0,,23.0,1.0,,42.0,,,,63.0,48.0,1.0,78.0,5.0,,,22.0,,,14.0,,2.0,,19.0,,2.0,31.0,,,,48.0,97.0,3.0,,17.0,,,,,1.0,44.0,,,5.0,,,,5.0,11.0,,3.0,,2.0,2.0,4.0,,,,21.0,,74.0,4.0,1.0,78.0,10.0,9.0,,,,2.0,2.0,1.0,,14.0,1.0,,,,6.0,,,,14.0,,,4.0,40.0,,,,120.0,5.0,29.0,11.0,7.0,11.0,,6.0,40.0,,4.0,,5.0,,,129.0,73.0,,,2.0,7.0,6.0,,27.0,33.0,,35.0,11.0,,2.0,67.0,4.0,,,8.0,,,1.0,10.0,1.0,14.0,1.0,,3.0,2.0,8.0,3.0,2.0,,23.0,1.0,49.0,2.0,10.0,168.0,91.0,5.0,9.0,,,2.0,58.0,22.0,1.0,3.0,,,3.0,,,8.0,12.0,,2.0,10.0,7.0,2.0,,,28.0,14.0,2.0,,,,,7.0,,1.0,,2.0,26.0,,24.0,,,34.0,3.0,,,30.0,2.0,,3.0,,2.0,47.0,,,,,4.0,2.0,,4.0,3.0,36.0,,45.0,75.0,44.0,,,4.0,,7.0,7.0,,,77.0,,,1.0,1.0,,120.0,,28.0,,,4.0,10.0,77.0,10.0,1.0,,26.0,3.0,,6.0,4.0,2.0,,1.0,,4.0,8.0,45.0,99.0,14.0,,,1.0,,,68.0,9.0,72.0,2.0,,,7.0,26.0,2.0,19.0,,,13.0,196.0,1.0,,6.0,,,9.0,,54.0,20.0,,42.0,13.0,29.0,12.0,2.0,7.0,8.0,,2.0,,2.0,,4751.0
Finchley Road & Frognal,,6.0,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,12.0,,,,,,,,,,,,,24.0,20.0,,,,,,,13.0,,34.0,,,,,,6.0,,,,,,,,,,,1.0,,,,,14.0,,,,,,,,,5.0,,,,,,,,8.0,11.0,,7.0,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,19.0,11.0,,6.0,7.0,,,,72.0,,14.0,,5.0,5.0,,,,,,,,,,,,2.0,98.0,,,,,,9.0,,,,,,10.0,,,,8.0,,,5.0,20.0,11.0,,16.0,,4.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,38.0,,24.0,4.0,,,6.0,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,6.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,6.0,,,2.0,,,,,,,3.0,8.0,,,21.0,,,,259.0,,,,,,,,,,3.0,43.0,,33.0,,,,,,,1.0,,,1134.0
Finsbury Park,,,28.0,152.0,150.0,,10.0,3.0,,233.0,51.0,28.0,103.0,307.0,49.0,935.0,215.0,77.0,5.0,47.0,18.0,,,8.0,58.0,60.0,87.0,182.0,96.0,,367.0,70.0,12.0,35.0,,28.0,11.0,,70.0,,33.0,,,,5.0,11.0,,,168.0,,,,164.0,245.0,294.0,175.0,104.0,,8.0,,,5.0,43.0,329.0,160.0,2.0,,,,22.0,6.0,34.0,,,25.0,25.0,,8.0,30.0,13.0,123.0,,,4.0,,,,,9.0,15.0,,,11.0,,,,18.0,48.0,14.0,97.0,25.0,26.0,33.0,,28.0,5.0,12.0,148.0,,113.0,4.0,,205.0,,,6.0,430.0,238.0,4.0,506.0,31.0,68.0,,,,,61.0,,11.0,,86.0,37.0,10.0,174.0,,,,191.0,419.0,14.0,,53.0,,,,,6.0,181.0,47.0,,20.0,28.0,,,16.0,33.0,,12.0,,7.0,9.0,18.0,31.0,,13.0,86.0,,1278.0,22.0,4.0,476.0,42.0,218.0,,,6.0,9.0,10.0,5.0,,61.0,4.0,,,,30.0,13.0,,39.0,87.0,,11.0,12.0,42.0,,21.0,,862.0,15.0,127.0,43.0,37.0,46.0,,25.0,202.0,,31.0,,33.0,,,802.0,406.0,,,10.0,25.0,224.0,,149.0,132.0,,109.0,71.0,13.0,,419.0,18.0,99.0,,16.0,,,9.0,41.0,6.0,79.0,4.0,7.0,12.0,9.0,22.0,11.0,7.0,,93.0,13.0,313.0,7.0,50.0,701.0,312.0,19.0,42.0,,,8.0,269.0,97.0,5.0,23.0,,,8.0,,,37.0,45.0,,8.0,43.0,30.0,7.0,,5.0,88.0,49.0,9.0,,,,,25.0,,4.0,3.0,6.0,174.0,,407.0,,,130.0,11.0,,,134.0,11.0,,10.0,,6.0,210.0,5.0,,4.0,,18.0,14.0,,20.0,26.0,177.0,,218.0,87.0,257.0,15.0,,12.0,,46.0,32.0,,14.0,614.0,,,4.0,4.0,,57.0,,137.0,,,19.0,50.0,376.0,131.0,6.0,,152.0,20.0,,24.0,67.0,12.0,7.0,9.0,,30.0,29.0,206.0,436.0,122.0,,,10.0,,,402.0,32.0,356.0,9.0,,,20.0,67.0,9.0,85.0,,3.0,89.0,107.0,3.0,,27.0,3.0,,32.0,,259.0,80.0,,283.0,20.0,61.0,57.0,10.0,99.0,31.0,,12.0,,13.0,,24747.0
Forest Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,22.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.0,,,,,,,53.0,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,22.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.0
Forest Hill,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,26.0,,45.0,,393.0,,,,17.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,42.0,,,,,,26.0,32.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,43.0,34.0,,22.0,25.0,,,,31.0,,,,,,,,,,,,,,,,,,221.0,,,,,,29.0,75.0,,,,,43.0,,,,,,,,17.0,29.0,,17.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,25.0,,,,,,,,,,30.0,21.0,,,,,,,,,,,,,25.0,,,,,,,,,,,,15.0,,,,,,,,,,148.0,,88.0,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,36.0,,,,,,,,,,,58.0,,,,,,,,,,,,,,259.0,,39.0,,,,,,,,,,2430.0
