station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Hounslow East,,,16.0,11.0,11.0,,4.0,,,12.0,4.0,1.0,1.0,24.0,,71.0,13.0,7.0,,11.0,2.0,,,1.0,4.0,6.0,7.0,16.0,4.0,,30.0,6.0,16.0,1.0,,2.0,,,8.0,,,,,,,1.0,,,4.0,,,,10.0,23.0,46.0,15.0,8.0,,1.0,,,,3.0,22.0,13.0,,,,,10.0,,,,,,3.0,,1.0,3.0,,9.0,,,,,,,,1.0,1.0,,,1.0,,,,2.0,20.0,7.0,18.0,,2.0,3.0,,5.0,1.0,1.0,14.0,,11.0,0.0,,17.0,,,,24.0,14.0,,29.0,3.0,7.0,,9.0,,,11.0,,1.0,,14.0,3.0,2.0,12.0,,,,13.0,39.0,3.0,,,,,,,1.0,47.0,4.0,,,,,,,6.0,,14.0,,7.0,6.0,16.0,3.0,,1.0,14.0,,28.0,2.0,1.0,30.0,6.0,3.0,,,1.0,69.0,,14.0,,6.0,1.0,,,,3.0,,,,6.0,,,4.0,4.0,,2.0,,38.0,2.0,15.0,7.0,3.0,,,4.0,16.0,,2.0,,3.0,,,56.0,35.0,,,1.0,3.0,3.0,,12.0,12.0,,9.0,6.0,1.0,,28.0,,6.0,,2.0,,,1.0,11.0,3.0,8.0,,,12.0,,4.0,,,,13.0,1.0,19.0,42.0,5.0,54.0,33.0,8.0,8.0,,,2.0,22.0,11.0,,2.0,,,,,,7.0,5.0,,1.0,,9.0,2.0,,,7.0,,2.0,,,,,3.0,,,,1.0,9.0,,11.0,,,,2.0,,,17.0,,,9.0,,2.0,30.0,,,,,,1.0,,4.0,1.0,16.0,,22.0,8.0,19.0,5.0,,2.0,,3.0,4.0,,,40.0,,,1.0,1.0,,5.0,,12.0,,,2.0,6.0,27.0,4.0,,,12.0,1.0,,9.0,2.0,,,1.0,,2.0,6.0,24.0,47.0,6.0,,,,,,25.0,4.0,32.0,1.0,,,,8.0,,16.0,,,7.0,11.0,1.0,,6.0,,,5.0,,24.0,,,20.0,2.0,,10.0,2.0,3.0,6.0,,1.0,,1.0,,2166.0
Hounslow West,,,13.0,11.0,11.0,,3.0,,,12.0,4.0,1.0,1.0,23.0,6.0,69.0,13.0,7.0,0.0,10.0,2.0,,,1.0,4.0,6.0,7.0,16.0,4.0,,29.0,6.0,10.0,1.0,,2.0,1.0,,8.0,,3.0,,,,,1.0,,,4.0,,,,10.0,22.0,46.0,15.0,8.0,,,,,,3.0,21.0,12.0,,,,,8.0,,4.0,,,,3.0,,1.0,3.0,2.0,9.0,,,,,,,,1.0,1.0,,,1.0,,,,,18.0,6.0,16.0,,2.0,3.0,,5.0,,1.0,13.0,,11.0,,,16.0,,,,23.0,13.0,,28.0,3.0,7.0,,9.0,,,10.0,,1.0,,13.0,3.0,2.0,11.0,,,,12.0,37.0,,,,,,,,,42.0,4.0,,,,,,,6.0,,28.0,,11.0,8.0,25.0,3.0,,1.0,13.0,,27.0,,,29.0,,3.0,,,,36.0,27.0,,,6.0,,,,,3.0,,,,6.0,,,3.0,4.0,,2.0,,37.0,2.0,14.0,7.0,3.0,,,4.0,15.0,,2.0,,3.0,,,55.0,34.0,,,,,3.0,,12.0,12.0,,9.0,6.0,1.0,,27.0,,6.0,,2.0,,,1.0,10.0,2.0,8.0,,,9.0,,4.0,,,,12.0,1.0,19.0,13.0,5.0,52.0,31.0,7.0,7.0,,,,21.0,11.0,,2.0,,,,,,6.0,,,,,8.0,2.0,,0.0,7.0,13.0,,,,,,3.0,,1.0,,1.0,9.0,,11.0,,,19.0,2.0,,,16.0,,,7.0,,2.0,28.0,,,,,,1.0,,3.0,1.0,16.0,,21.0,7.0,18.0,4.0,,,,3.0,4.0,,,40.0,,,1.0,1.0,,5.0,,11.0,,,2.0,6.0,26.0,4.0,1.0,,12.0,,,7.0,2.0,,,,,2.0,6.0,23.0,45.0,6.0,,,,,,24.0,3.0,31.0,,,,,8.0,,14.0,,,7.0,10.0,,,5.0,,,4.0,,23.0,,,20.0,2.0,,10.0,2.0,3.0,6.0,,,,,,2063.0
Hoxton,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,3.0,,,,,,,12.0,,16.0,,76.0,,,,11.0,,,,,,,,,,,,,,,3.0,7.0,,,,,,,,,,,1.0,,,,,,30.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,,,,,,,,,,7.0,,,,,,6.0,14.0,,6.0,57.0,,,,9.0,,3.0,,,2.0,,,,,,,,,,,,,116.0,,,,,,10.0,1.0,,,,,,,,,4.0,,,,3.0,4.0,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,,,,,,,,,,,,1.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,4.0,,,,,,,,5.0,,,,3.0,,,,,,,,,,54.0,,14.0,,182.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,115.0,,,,,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,,,,,,2.0,,,10.0,3.0,,,12.0,,,,,,,,,,,159.0,,7.0,,,,,,,,,,1040.0
Hyde Park Corner,,,0.0,1.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,2.0,0.0,,8.0,1.0,0.0,0.0,,0.0,0.0,,1.0,,0.0,,,,0.0,0.0,,,0.0,,,,1.0,2.0,3.0,1.0,1.0,,0.0,,,,0.0,3.0,3.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,2.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,,3.0,,,0.0,4.0,,0.0,3.0,0.0,0.0,,1.0,,,1.0,,0.0,,2.0,0.0,0.0,2.0,,,0.0,,25.0,0.0,,0.0,,,,,0.0,2.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,2.0,0.0,0.0,5.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,1.0,1.0,,,0.0,0.0,,0.0,,5.0,0.0,12.0,0.0,0.0,1.0,,0.0,4.0,,0.0,,0.0,,,5.0,4.0,,,0.0,0.0,0.0,,1.0,2.0,,1.0,0.0,0.0,,3.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,0.0,0.0,15.0,3.0,0.0,1.0,,,,7.0,2.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,,,0.0,,0.0,1.0,,1.0,,,1.0,0.0,,,2.0,0.0,,0.0,,0.0,6.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,2.0,,4.0,1.0,2.0,0.0,,0.0,,0.0,0.0,,0.0,2.0,,,0.0,0.0,,0.0,,2.0,,,0.0,0.0,6.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,3.0,11.0,0.0,,,0.0,,,4.0,0.0,5.0,0.0,,,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,,0.0,,,,,5.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,237.0
Ickenham,,,3.0,5.0,,,2.0,0.0,,6.0,,,,11.0,,30.0,6.0,,,3.0,,,,,,,,,,,13.0,,1.0,,,,,,3.0,,,,,,,,,,2.0,,,,5.0,10.0,20.0,7.0,3.0,,1.0,,,1.0,,9.0,5.0,0.0,,,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,6.0,2.0,6.0,,,,,,4.0,,6.0,,4.0,,,7.0,,,,,6.0,,13.0,,4.0,,5.0,,,4.0,,,,4.0,,,,,,,6.0,15.0,,,,,,,,,14.0,,,,,,,,10.0,,,,,,,,,,5.0,,14.0,,13.0,13.0,,2.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,3.0,,,,18.0,2.0,5.0,,1.0,,,,6.0,,,,,,,25.0,14.0,,,,,,,,,,,,,,12.0,,,,2.0,,,,,1.0,3.0,,,1.0,,5.0,2.0,1.0,,,,9.0,,,23.0,12.0,3.0,,,,,9.0,,1.0,,,,1.0,,,2.0,2.0,,1.0,,,3.0,,,,5.0,1.0,,,,,1.0,,7.0,,7.0,4.0,,,,,,,,,6.0,,,,,2.0,10.0,,,,,,,,,,7.0,,8.0,4.0,8.0,,,2.0,,,,,,20.0,,,1.0,1.0,,3.0,,5.0,,,,,12.0,,,,5.0,,,2.0,,,,,,,32.0,9.0,17.0,,,,,,,11.0,,13.0,1.0,,,,10.0,,,,,,6.0,1.0,,2.0,,,,,9.0,,,9.0,2.0,,4.0,,,,,,,,,736.0
Ilford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,,,,,27.0,,,,,183.0,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.0,,,,,,,215.0,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,,,,,,,,,241.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298.0
Imperial Wharf,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,6.0,,,,,,,,,,,2.0,,4.0,5.0,,,,,1.0,,6.0,,9.0,,40.0,,,,3.0,,1.0,,,,,,,,,,,,,12.0,89.0,,,,,,,,,1.0,,,,,,,,,6.0,,12.0,,,,,,,,,,,,,,,2.0,,,,,,2.0,,50.0,,,,,,6.0,,,,,,,,,,,,,6.0,,,,,,,6.0,,3.0,4.0,,,,8.0,,9.0,,2.0,4.0,,0.0,,1.0,,,,,,,,1.0,49.0,,,,,,5.0,,,,,,6.0,,,,,,,3.0,7.0,33.0,,3.0,3.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,9.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,18.0,,78.0,,17.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,4.0,61.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,6.0,,,4.0,,,,,2.0,,5.0,,,143.0,,,,16.0,,,,,,,,,,,35.0,,20.0,,,,,,,1.0,,,871.0
Island Gardens,2.0,,,,,6.0,,,,,,,,,,152.0,,,,,,2.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,395.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,5.0,93.0,4.0,,,,,,,18.0,6.0,,,,,,,,14.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,17.0,,,25.0,,,,,23.0,,,8.0,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,17.0,,5.0,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,36.0,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,7.0,,,,,116.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,8.0,,,,,15.0,,,,,,,,,,,,,,,10.0,1415.0
Kennington,,,3.0,26.0,25.0,,1.0,,,19.0,4.0,1.0,1.0,31.0,11.0,229.0,29.0,6.0,,6.0,,,,,5.0,14.0,12.0,37.0,3.0,,50.0,38.0,1.0,1.0,,3.0,1.0,,22.0,,4.0,,,,,1.0,,,5.0,,,,14.0,46.0,68.0,18.0,24.0,,1.0,,,,4.0,40.0,38.0,,,,,2.0,,11.0,,,9.0,7.0,,0.0,2.0,2.0,20.0,,,0.0,,,,,1.0,1.0,,,1.0,,,,1.0,4.0,1.0,13.0,2.0,2.0,3.0,,3.0,0.0,1.0,14.0,,131.0,0.0,,58.0,,,0.0,37.0,,,58.0,2.0,6.0,,10.0,,,7.0,,1.0,,12.0,3.0,,22.0,,,,,75.0,1.0,,5.0,,,,,0.0,21.0,4.0,,2.0,2.0,,,1.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,11.0,,33.0,2.0,0.0,61.0,4.0,4.0,,,0.0,,1.0,0.0,,10.0,,,,,,1.0,,,7.0,,,1.0,3.0,,2.0,,59.0,1.0,19.0,4.0,17.0,5.0,,2.0,39.0,,2.0,,3.0,,,146.0,156.0,,,1.0,2.0,3.0,,32.0,17.0,,11.0,8.0,1.0,,74.0,2.0,8.0,,1.0,,,1.0,4.0,,10.0,0.0,,1.0,1.0,2.0,,0.0,,10.0,1.0,43.0,,59.0,101.0,29.0,2.0,5.0,,,1.0,53.0,20.0,,2.0,,,1.0,,,4.0,4.0,,1.0,5.0,3.0,,,0.0,11.0,5.0,,,,,,,,,0.0,,17.0,,10.0,,,13.0,,,,24.0,1.0,,1.0,,,31.0,,,0.0,,3.0,1.0,,2.0,1.0,62.0,,57.0,8.0,46.0,2.0,,1.0,,6.0,16.0,,1.0,48.0,,,0.0,,,5.0,,32.0,,,4.0,9.0,60.0,4.0,0.0,,32.0,2.0,,3.0,2.0,1.0,,1.0,,3.0,2.0,56.0,91.0,6.0,,,1.0,,,42.0,3.0,162.0,1.0,,,2.0,5.0,1.0,11.0,,0.0,8.0,9.0,,,3.0,,,3.0,,78.0,8.0,,38.0,2.0,5.0,,,3.0,,,1.0,,1.0,,3591.0
Kensal Green,,5.0,,10.0,10.0,,,0.0,,14.0,,,,33.0,,63.0,14.0,,,,3.0,,,0.0,,4.0,6.0,14.0,3.0,,33.0,5.0,,1.0,,,,,6.0,,2.0,,,,,,,1.0,4.0,,,,13.0,17.0,34.0,11.0,7.0,,,1.0,,,,21.0,12.0,,,,,,,3.0,,8.0,2.0,2.0,,,,1.0,8.0,,,,,,,,,,,4.0,,,,,,,,15.0,,2.0,2.0,,4.0,,,22.0,,9.0,,,15.0,,,,33.0,17.0,,32.0,2.0,,6.0,9.0,,,9.0,,1.0,,11.0,,,13.0,,,,,36.0,,,14.0,4.0,,,,,24.0,,8.0,,17.0,,,3.0,4.0,0.0,,1.0,,,2.0,,,1.0,13.0,,30.0,2.0,,30.0,,4.0,,,,,,,,5.0,,,5.0,,2.0,,,8.0,,,2.0,3.0,,4.0,11.0,,49.0,,11.0,,3.0,,,,15.0,,,,2.0,,,54.0,28.0,,,,9.0,2.0,,10.0,12.0,,13.0,5.0,,,28.0,1.0,8.0,,,,,,,,5.0,,2.0,,,,1.0,,,15.0,,20.0,,4.0,59.0,58.0,,6.0,,,,21.0,8.0,0.0,,,,,,,5.0,39.0,,,,5.0,1.0,,,9.0,9.0,,,,,,,,,,,10.0,,10.0,,,30.0,,,,13.0,,5.0,,3.0,,23.0,1.0,,,,,,,3.0,1.0,14.0,,17.0,10.0,17.0,,,,,3.0,3.0,,5.0,31.0,,,,,,,,10.0,,,2.0,4.0,29.0,4.0,0.0,,10.0,,,,2.0,,,,,2.0,3.0,17.0,37.0,5.0,,,,,,31.0,8.0,27.0,,1.0,2.0,6.0,,,13.0,,,,,,,,,,,,20.0,,,18.0,,65.0,7.0,,3.0,,,,,,,1852.0
Kensal Rise,,17.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,20.0,,15.0,,,,,,,,,,,,,46.0,99.0,,,,,,,15.0,,36.0,,59.0,,,,7.0,,,,,,,,,,,,,,,7.0,27.0,,,2.0,,,,,,5.0,,2.0,,,,,,9.0,13.0,,10.0,,,,,,,,,,,,,,,4.0,,,,,,3.0,,81.0,,,,,,44.0,,,3.0,,,,,,,,,,30.0,,,,,,47.0,14.0,,7.0,8.0,,,,47.0,,55.0,,6.0,10.0,,,,3.0,,,,,,,,2.0,113.0,,,,,,11.0,,,,,,12.0,,,,17.0,,,,,28.0,,16.0,8.0,9.0,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,,,,,,6.0,,,,,,2.0,,,,,,,,,,5.0,,,,,,,,,,,,,41.0,4.0,,,,,,,,32.0,,,,,,,,,,,,,,29.0,,103.0,,29.0,5.0,,,16.0,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,,18.0,116.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,7.0,4.0,,2.0,6.0,,,,,,5.0,20.0,,,46.0,5.0,,,154.0,,,,,,,,,,4.0,57.0,,193.0,,,,,3.0,,1.0,,,1939.0
Kensington,,,1.0,,2.0,,0.0,0.0,,2.0,,0.0,,5.0,,12.0,2.0,1.0,,4.0,1.0,,,,,1.0,1.0,3.0,1.0,,8.0,1.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,,0.0,,,0.0,1.0,1.0,,1.0,2.0,4.0,6.0,2.0,1.0,0.0,,0.0,,,,4.0,3.0,,0.0,,,1.0,,1.0,1.0,3.0,,0.0,,0.0,,,2.0,,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,2.0,0.0,13.0,,0.0,0.0,,1.0,0.0,,3.0,0.0,2.0,0.0,,4.0,,0.0,0.0,5.0,,,5.0,0.0,,1.0,1.0,,0.0,6.0,,0.0,,7.0,,,2.0,,1.0,,,10.0,,,2.0,1.0,,0.0,0.0,0.0,11.0,,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6.0,0.0,4.0,,,6.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,2.0,,,3.0,,1.0,0.0,1.0,,,0.0,0.0,0.0,,,,,7.0,0.0,4.0,,,,,,3.0,,0.0,0.0,0.0,,,9.0,6.0,,,0.0,,0.0,,2.0,,,2.0,1.0,,,,0.0,,,0.0,,0.0,0.0,,0.0,1.0,,0.0,,,,,,,7.0,0.0,3.0,,,13.0,9.0,1.0,3.0,0.0,,,5.0,2.0,,0.0,,,,,,2.0,1.0,0.0,,,2.0,0.0,,0.0,,1.0,,,,0.0,,,,,,,2.0,,2.0,,,29.0,,,0.0,5.0,0.0,,0.0,0.0,0.0,12.0,0.0,,,0.0,0.0,0.0,,1.0,0.0,3.0,,5.0,1.0,3.0,1.0,,,,1.0,1.0,,0.0,5.0,,,0.0,,0.0,1.0,0.0,2.0,,,0.0,1.0,6.0,1.0,,,2.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,,0.0,,1.0,1.0,,12.0,,,1.0,2.0,,,2.0,,,,,5.0,,,3.0,,3.0,2.0,0.0,0.0,,0.0,0.0,,0.0,,417.0
Kentish Town,,,2.0,14.0,14.0,,,0.0,,24.0,25.0,1.0,1.0,30.0,4.0,86.0,21.0,5.0,,4.0,,,,0.0,13.0,5.0,8.0,19.0,4.0,,47.0,6.0,1.0,1.0,,2.0,1.0,,6.0,,2.0,,,,,1.0,,,6.0,,,,78.0,19.0,38.0,12.0,9.0,,1.0,,,0.0,13.0,32.0,18.0,0.0,,,,,,3.0,,,2.0,2.0,,0.0,3.0,1.0,13.0,,,,,,,,1.0,1.0,,,1.0,,,,,4.0,1.0,10.0,2.0,5.0,2.0,,2.0,0.0,1.0,14.0,,11.0,0.0,,23.0,,,0.0,76.0,25.0,0.0,50.0,5.0,6.0,,13.0,,,6.0,,1.0,,9.0,5.0,1.0,26.0,,,0.0,19.0,52.0,1.0,,4.0,,,,,0.0,16.0,9.0,,2.0,3.0,,,,2.0,,1.0,,1.0,1.0,1.0,4.0,,1.0,9.0,,44.0,6.0,0.0,48.0,4.0,5.0,,,0.0,1.0,1.0,0.0,,7.0,,,,,3.0,,,,,,,1.0,,,,,96.0,1.0,14.0,4.0,4.0,5.0,,2.0,24.0,,2.0,,2.0,,,74.0,36.0,,,1.0,2.0,3.0,,13.0,16.0,,10.0,5.0,2.0,,40.0,1.0,29.0,,,,,1.0,4.0,,6.0,0.0,,1.0,1.0,2.0,1.0,0.0,,10.0,1.0,30.0,1.0,5.0,96.0,28.0,,4.0,,,1.0,31.0,10.0,0.0,1.0,,,1.0,,,3.0,5.0,,1.0,5.0,3.0,0.0,,0.0,,4.0,1.0,,,,,2.0,,0.0,,0.0,18.0,,12.0,,,13.0,1.0,,,14.0,1.0,,1.0,,,22.0,,,0.0,,1.0,1.0,,2.0,1.0,18.0,,23.0,8.0,24.0,1.0,,1.0,,4.0,3.0,,1.0,35.0,,,0.0,0.0,,5.0,,15.0,,,2.0,4.0,50.0,4.0,1.0,,14.0,21.0,,2.0,2.0,1.0,,1.0,,2.0,2.0,21.0,50.0,5.0,,,1.0,,,64.0,3.0,38.0,1.0,,,2.0,5.0,1.0,8.0,,0.0,6.0,8.0,0.0,,3.0,0.0,,3.0,,28.0,8.0,,22.0,1.0,6.0,5.0,1.0,3.0,3.0,,1.0,,2.0,,2419.0
